Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population
74405.372570768,5.623071764960886,5.546842196035343,2.43,28304.92386190235
42969.65939269119,6.295500995185928,7.885507353354057,4.38,29594.08986341879
64368.877999790566,5.9213614466479685,6.036318039720572,4.42,42847.646563503935
76848.18880300032,7.451312942754408,7.565735158026827,6.12,43978.25753836604
69306.95842002539,5.562622946536268,6.9389081525290255,2.02,36851.38401385537
54673.521183958685,4.496193469728662,7.081933738361691,5.31,39160.55327038111
82743.50930619492,6.514382102484992,8.13747486178411,5.3,41859.072400008816
52681.22885907227,5.369021376385974,7.115186212054942,3.22,44203.08094635655
65510.66002904738,4.340528836237957,5.4325887299502895,2.26,45111.81138755741
55543.520093753934,6.793799380632888,7.872302709648018,5.41,40063.42109626228
74216.12904927548,6.038763091828219,7.004803041224999,3.28,45068.599338396816
69799.15197609921,5.684122076488648,5.966318330035974,4.14,38340.731395560535
76629.17726335216,4.369985575990182,7.259975616174763,6.1,35441.487331512384
82061.56520383859,4.18282822762296,5.963031884078483,4.1,36271.408495749216
64448.81993659128,5.915846068007856,7.773270475028063,6.09,21240.152899528075
43795.30753382496,6.451642066920627,7.881137517546674,6.5,48114.02401407812
57847.31706679789,5.119668858051472,8.346175611893074,4.39,40208.77121458728
60935.56170778599,5.691659801125207,6.71448933352836,3.05,26703.921327865293
69544.12817233513,5.295864201355724,6.143545198018456,4.29,27071.52902968232
73930.83994555451,5.281560667016422,7.681342023351491,4.16,42702.40327879457
66262.19252523738,6.292294205540612,4.923681152276594,4.23,45055.2400999024
58756.182332892946,7.6197764394650225,5.470050058437071,2.11,23272.355023772223
74497.67307720639,6.1660264433542045,8.142657828317716,4.01,28160.45753523581
66461.46668732808,5.705860872252035,5.783415539101091,3.38,26052.737826648397
62088.7009005336,7.0531111081786575,7.113968421136379,5.23,38337.4784094564
53427.87536813416,5.80431561124982,7.665601844359664,3.26,34538.754924657835
62017.40087961495,6.375139714296299,6.407189449007079,2.19,38177.82027370264
69370.93005284085,5.140142495482002,4.658690271102616,3.42,33732.462868273025
81385.22311578918,6.119687511645707,6.083928891511137,2.31,47897.15662852255
67367.26808279865,6.774710808664321,6.690894898640917,2.49,32547.272533076568
67782.87109404437,5.670682598219191,8.02778505010317,6.24,46608.226117185615
64544.01556082619,5.501132369572964,7.425284461463632,5.0,28596.1120228982
64315.31047251952,6.478004245169887,6.389380953832301,2.1,34940.354757964065
56696.510703863845,6.736575336062044,9.14561411108592,3.06,26083.320689086508
65573.46110998027,6.061531793351421,9.090851631867094,3.43,58195.45703160826
68662.41461200299,5.339895707381027,7.899477078647325,4.25,43795.62542851304
70618.26890346123,5.8019030709294865,5.635315210869117,3.22,41291.719929521554
67932.0103162986,6.772336390411065,6.222862550847758,2.16,51145.320618826925
65579.37801666939,5.952556523375713,5.8280721759664464,2.33,41260.29961594768
52157.74004715063,6.257201541734626,6.053602092692602,2.36,44782.56826676076
82710.58981580997,6.236986666759157,5.086433684044206,4.43,44768.68811023918
58229.76852938537,4.685216834496557,7.854513277603633,5.03,44972.03135872077
71739.61218172341,6.571495852577754,7.719301233890072,5.18,37030.72731046206
81844.02711220956,6.161583148382218,6.214868824630897,3.09,36242.10574764058
94392.89787507372,7.039620140578903,8.287279331290447,6.32,41462.12742129793
73047.32581289779,6.458334702906133,7.518636117037064,6.04,47053.45906375077
76541.47991577517,5.660339804445549,8.177654293293061,3.03,45686.082732624775
56252.24323883094,5.479987313815736,6.404475409246553,4.16,44305.7221635636
82551.53960623659,7.746032248755581,5.216144084277786,4.43,40086.08586229728
71850.31215975684,6.121209663450959,6.723680569222332,2.2,44013.32405738123
82848.55862942111,5.729198183447824,6.281916393472897,4.47,40338.110367363246
84898.79649054904,6.853310227417637,5.055857860913258,4.16,46066.86884683799
60891.73221546553,6.5907288558151365,6.317399606302597,3.19,41217.11681862092
75072.99461337343,5.63539022351401,9.053748360712817,5.02,27494.29640724663
81785.7126551188,4.521073950673536,6.8478542156745625,3.17,56712.06901590776
50802.66614705415,6.799144502419027,6.911358154145822,4.18,23725.78271098917
79618.23684602088,4.566166100869577,6.669888411446438,3.49,29636.507110556628
79687.76186988202,6.010367683122686,7.337393909162745,6.09,20867.66988476458
71020.73745967781,4.651052129435357,8.994340536332787,6.09,36788.486108222314
83729.79176626795,4.4031969975584095,5.213234052189499,3.19,12906.254845433785
68935.21955714918,5.53496589474438,7.410784512956858,5.48,37908.346648138286
87062.45740955429,6.698441641713012,6.945353087930613,2.31,15007.77286413728
69513.53892073044,4.122901533148037,7.641107312416666,6.08,14054.05343322935
77402.4015819687,5.6487001805339645,7.856053643649667,6.14,39351.015622817904
67389.9048162452,6.269637254435481,5.908484845433103,2.35,34710.20612449623
76161.6336770826,5.461126676735522,6.73812855008945,3.15,13801.920759997956
76749.34843874339,6.281779968155928,7.56686535639196,5.21,21136.203770718635
70126.14994577461,6.263150571364312,7.550648510863535,5.26,33017.5860579914
75706.6805178811,6.648659913169597,6.958953150127223,4.19,30523.422619406632
86611.17801807851,4.849506719000537,8.303301694366606,3.01,45359.02795369843
71714.70067643434,5.32201862753574,5.229619480723949,3.22,28294.09414772164
79843.92058003835,6.326602837602026,7.434332176213571,3.07,45902.57154960998
65543.33854072282,3.945932445761973,7.424296722069673,6.38,28939.03884041068
49991.736657106376,6.711817273505063,8.2972252560358,4.25,40067.903688158185
77545.92569418822,6.095807993405215,7.896170056741321,5.47,52740.409174020475
63407.69779607318,4.998556608748372,6.338758114886208,4.06,36397.65320459205
74521.17812746152,5.655710429301871,7.542399502132695,4.39,38533.83979167191
54634.31765921675,5.743186901036234,8.045781570183259,6.3,41564.00629530107
77287.1732190707,5.60092388627257,5.54675971799706,4.5,35041.73475806215
63427.8105336403,5.164251654256018,8.730904572013621,6.0,31689.93323170185
87295.08843219692,6.099807764170457,5.5483633341950345,2.36,23399.8522405304
54293.43886774861,4.772390466861938,9.802010413706904,3.26,35079.83030555246
55481.28674433764,5.733547355879343,9.699773328566298,3.46,42179.67004236304
52282.120668316114,6.925892347209803,6.784168099198138,3.05,45867.87467158226
65643.86247554424,6.350233498066994,7.095461431437461,6.12,48882.49036062337
84123.99089605693,6.074465722191544,6.571698344385736,4.04,33946.37180517215
74101.49304048994,6.284749965840177,6.874009026033251,3.46,34628.53932027815
79072.54069974822,5.460826102675087,6.367672416275577,4.44,34897.865156431784
61830.23950122861,6.099760912355622,6.5435423601471525,3.16,37688.390479279915
79037.5215744165,6.043842699330278,6.5723676986902335,2.24,30037.991348371652
80577.7306842991,5.900963185147144,7.690169183030464,5.15,36463.03326830585
62207.47580558837,7.297532823289815,7.002864274301249,5.38,34317.538311429904
69059.56222168457,5.886479915808683,6.9123363879364526,4.39,35742.17832926704
69610.97250172895,4.1372785761685185,5.6276634340293565,4.04,39210.482621397336
75263.11564231526,3.607404726550796,7.960457540142803,5.36,30888.750475234952
57319.952660477175,6.735563720856223,7.309515328485888,6.19,44738.39585097909
65382.88832347801,5.3968191800147665,7.6483861137540226,6.08,41723.05474122701
73380.58518737086,6.075001534057722,7.649167232926267,3.25,45900.77638329312
64251.53719605351,4.808593948409619,5.7588669250449565,4.3,45172.757088714745
58334.70599928874,5.895957276812463,8.225442731910123,4.18,23907.770992924736
88905.83825633029,6.1862991094590685,5.989111803157901,2.16,26964.694916233373
50813.702670133585,7.161978239268374,5.94227564553573,2.1,30767.313621642435
60757.08121028687,6.486568179113938,8.155915088372643,5.35,35561.08440735087
89868.89192719842,4.504274579174531,7.234479886699996,5.45,30101.72457437895
69120.09298780674,6.724576165342084,7.114040067024407,5.21,36631.92685736338
90864.87746126468,4.840861723152557,7.345925208364573,5.01,39183.03227726852
86818.56588531262,6.336434462116767,7.094253422095679,5.14,47663.14374751193
79058.9399092003,5.0180972998842535,6.6847791897096975,3.35,35074.26481052186
84708.41206301321,8.465513953092108,8.239426551992914,4.09,28218.623278323834
53617.296441337865,5.767539240797513,6.704845785045411,3.24,24737.497096158542
70696.01737278223,5.8126147313571055,8.370577024213897,4.37,39616.98202148152
82093.55911023574,4.988320965001019,6.780071587769296,2.43,30644.235894815298
77961.22193450348,5.043992564363089,6.400131740541246,2.33,23334.680278995544
72009.19847289937,6.327696005054718,6.861739180453397,3.49,59313.739116675046
71286.51244729891,6.422957742669321,7.357500686462379,4.2,36411.9740916696
63059.34425282199,3.979703619449743,8.483791649167287,4.3,25390.45913945253
84090.36174329597,6.4192987561687,6.882918440146657,2.06,25127.548837398397
79575.25043671057,5.233785447064077,5.860112374379642,2.11,43679.484825566935
69327.7024593916,7.533655940982848,6.904156350909818,4.34,31948.93659364618
80744.44027526041,6.209654960593983,8.115599041971551,5.1,27185.757215158843
67828.47985511489,5.0181145076981855,8.636107722808914,5.17,34981.39400136687
52541.31984657048,4.885243249146622,7.225521822643057,3.2,41258.26229239283
59695.57147423664,5.4453828503806205,6.032795264653433,2.04,20702.802670064808
67474.2798036669,3.2782275964055096,7.938421221124084,4.12,34971.539554478935
75398.07680420559,5.9522152179316326,5.288572790348836,4.42,42304.31774044581
68562.02452784657,6.317285888076701,7.3056470490212675,3.22,35476.168797826984
83149.78405294011,6.2975688991686924,5.585896781544468,3.45,45985.945747668025
52204.399475968,6.345546843490231,7.890650429358669,6.34,40056.27285741207
99629.01358134775,5.431862976221986,7.351397521078645,5.45,36950.73905720722
95212.4690909136,6.396503503603644,8.700428328462174,4.28,43890.03872305447
62894.127242536706,6.775334135211033,6.6413068339139985,4.22,20317.21375110656
94712.11582194555,5.433654041378869,5.1362801256376915,2.29,49411.887827032384
61437.77627078918,6.812229726022236,6.564612633828085,2.15,24682.287039614497
78394.33927753085,6.9897797477182815,6.620477995185026,2.42,36516.35897249384
76230.12015487258,3.431500039154963,6.88874140840397,2.39,40690.51097893619
62974.425369061566,5.5423268136512815,7.83417276894695,3.12,48184.91635041066
66252.14478922784,5.238126268858033,5.70967182645133,3.14,33656.23096067292
72899.65820300586,5.222040189615824,6.861010128658115,4.21,39311.14754251904
60494.11984211753,5.288328664744683,6.771063983887004,3.08,31693.61016631476
62755.45276552434,6.109440990679572,6.796276850248362,3.07,41525.37769509764
73508.35912114003,6.271704719589737,6.772989766683903,3.49,34894.576334253186
68700.26772774284,6.994378692239187,6.578204659760172,2.26,22481.15895846364
74130.60632357746,6.919662892293178,8.266994398051075,3.24,49958.58099387747
64316.12886484672,6.208898546881211,6.441304335471384,4.39,38159.21410460011
73271.88723417037,5.8953603195594635,6.809012996032309,3.33,39446.313057217776
75040.81543040722,6.452881100136423,7.506590888146594,5.11,34733.08699390569
52141.35900884465,7.567152938351411,7.299796421721747,3.28,29595.431429952423
80857.44244883224,4.8019585180074005,8.837002371856517,3.12,44385.31240784277
94923.40619394137,5.709271309970075,8.039282315927332,3.3,43818.81313955185
77864.51480385874,5.1199410493697455,6.929686494751393,3.4,25200.42394520401
54827.03231053513,7.04202651597944,7.844325516952147,6.01,45027.11400702167
64720.05821164032,7.529197953847072,6.394185042971477,3.34,37203.71543996226
70841.99649001719,8.702959652056817,6.315200309683522,3.2,37145.63262714023
83470.58714688831,5.394285016646036,8.430838923186709,3.14,39220.94114264786
67003.62955780247,6.505040047240598,7.4065295429691025,3.02,28464.333891613736
71267.70624977183,5.579520821612365,8.105228297262792,4.4,36795.39816513962
75358.48259588447,8.991399330611651,7.28267984052002,3.2,21319.99430135781
83882.08545025586,6.543977609861067,7.718658024906465,3.09,25838.85590564268
67972.63008453081,5.49666827807112,6.337285588091662,3.22,27865.33078637777
72814.15707573284,6.488907284926845,6.825332885229084,2.39,37882.63334092127
72551.36975553588,5.045932441737688,5.613834274098309,4.48,39740.06393651007
75024.02331950096,5.91249007848092,6.084322474716858,3.5,35673.18145806422
41240.05727656731,5.81593445999404,5.2116956265858665,4.15,40888.07856106315
68709.27916420356,5.118864117057248,6.449323694266506,4.34,16668.26685590166
64595.71155228685,5.857966088144881,6.07579782162179,4.02,29668.87668555983
91458.32735199408,4.1360218041403485,5.984186173183613,2.31,34252.728640728266
62106.31454591363,7.00785962764122,8.256744442942152,6.46,34671.67548701987
76245.2184748448,7.955766597400693,7.826124970748363,3.12,32016.234756306465
71918.66831565661,7.91203560594718,7.092714040703924,5.28,23690.697993672948
76053.55142924236,6.999755804385363,5.449274801532008,3.49,45636.33003615869
81182.15390530849,5.251586751132955,7.188679024662052,4.42,34141.18824055649
84114.29071761509,6.081558141498461,8.360860711479377,4.2,38702.339272444624
61601.58059327803,5.497874148317674,6.479527311322171,2.05,17410.389603708634
78398.722221776,4.97764769150305,6.04232838002287,2.2,27167.28655280229
73984.73914707053,6.971445067580836,8.203236573278986,5.4,36773.03540835819
67964.83177672146,7.025035017135471,6.210030142376679,3.27,52831.1531141525
63866.367904716506,6.471570204902796,5.8624478709742665,2.02,33288.958422756026
71650.45939904443,6.539850164714498,6.572702262644927,4.03,33925.42448863959
62616.16582309077,4.844336295750858,6.803100239627547,2.3,31010.221421538383
65017.74562581807,5.000504143186785,5.9457596106251405,2.37,26910.32075304938
88850.4760205459,4.783567213819072,6.1591829595976995,2.38,26565.334333757964
89358.86601748462,6.1478455791657725,7.378950007174077,3.46,34063.60356076992
56143.78866493648,4.580122445909624,6.668979774275282,4.04,45084.03665959033
67128.93472031949,8.339253759776716,4.621620061190644,4.17,48165.64498599747
69916.80939492985,6.2568901832601895,5.8599864483858655,2.33,41686.41285250631
60041.207006727265,3.98995050508506,7.407572441967398,3.06,50637.874106735995
69909.07865569185,6.434539658499642,8.301310136702334,4.05,39347.1356842225
74510.79036006423,5.830240195142442,7.930393266173175,5.19,9579.071782191331
63086.57686792714,6.412612335145978,6.730808678136356,4.45,41735.635361484834
67754.68697037107,5.179906559892128,7.591351755056165,5.23,51905.88983574089
73518.6814694469,5.619504749105627,6.614175276384915,4.13,36147.82857125621
75654.77701606156,7.077079395096088,6.501047493209399,3.15,49451.178540510824
63617.89554950074,8.048052771462316,4.932617458179231,4.46,30692.916903186357
66821.63119820511,5.6086515326356325,6.2694615585979285,3.47,33972.047513083875
66447.48322221053,4.376753749611677,8.422240324024308,4.31,48261.04958929466
82440.89575583878,6.291501387884197,7.037477117350623,5.04,27545.529543414577
73540.62893968141,4.4217467784888544,7.0499978009786055,5.24,39756.36603068087
78002.06277050267,5.662619316333176,8.610420548701773,5.47,47763.27750694223
74449.12173649532,6.223626135894506,7.39267506203232,3.1,24837.590727940733
70333.46047505629,5.758922428231928,6.531334847045868,4.05,44795.531112939774
69179.70040901896,5.424773687697713,6.0834796697480416,3.25,36323.69445058077
56934.46080581442,8.07870347081786,7.808643282368799,3.08,37076.198459574305
69048.78809279887,6.619711692644255,6.123813003615526,4.33,36817.36875974564
75059.77451664454,5.566034503162795,8.209029368314662,6.39,18699.18703960824
75368.5886914241,5.745297006750464,6.634890166969014,3.24,32075.267518907454
63209.68886557072,5.225487927753718,8.692817878287437,4.24,33967.67290102517
78605.18989268264,7.306306206642447,7.091689113836624,6.49,18493.05833141652
48747.15504990713,6.188441122395745,8.847507024965124,5.49,31266.9018514715
57084.301019741746,7.255851197959198,7.577655975106532,3.46,55851.84719040287
64794.182478969466,6.46888743993569,7.925650145463938,5.31,43961.499982499154
58725.63185123224,6.8193960839669625,6.025570210718759,2.27,22762.46618453746
80573.79195198449,3.9627702974590817,8.037072086389973,3.02,34411.86807552117
67612.49203432509,5.3528088258521285,7.474352636382006,5.05,40272.36564516857
87678.16324158637,5.056788805799545,7.712774152645954,3.16,43805.52188768892
83683.36054348403,6.083634063325581,7.167066816637951,3.48,38399.835710872205
55242.58868143591,5.9221707824127465,7.874598832698026,4.29,48812.88400793368
68780.90721760201,5.158749773733193,7.748133072067469,6.2,36591.957304993455
73458.7265899704,6.462708246438108,4.958376817367278,2.4,31514.42432358722
79863.28593632922,6.697263671523937,6.376060218233443,3.05,35048.26333847522
45493.208426031735,7.381580819109563,7.266475345369918,3.2,38938.27120087747
77124.80297705173,6.920841768988127,8.21616423550158,5.37,39465.16295714427
73659.10345296396,4.662016526534396,5.08021516884955,4.47,39575.38908539882
78318.81449084166,5.5002000833489015,5.845243834101094,2.05,41569.396454095666
82635.33923773147,6.404151537643116,7.068895569470308,6.48,33770.24452066375
82415.25236831931,7.050921403254473,6.456360286319179,3.08,46297.58121136087
68467.21724900353,3.743747008217985,8.561796629203782,4.38,46594.487359456914
80015.54973288652,6.140989609794848,8.848999367521149,3.15,52469.76544544002
71306.45729927486,5.773717162531532,6.688230169654562,2.04,43284.39715786267
74646.84655520196,4.530556541875617,6.451146228272622,4.36,36679.18742741142
74367.54263251943,5.356907402018237,5.906375023480107,4.42,44663.81899031212
80011.5835185523,6.448675360518964,6.48926783226606,2.49,26576.391993777557
70836.01134647628,7.071294500466199,5.98852709755665,4.49,37047.882555650925
68694.50965841403,6.085314777743415,6.242872600682063,4.3,40842.09443288467
60272.76755738291,5.11799319985953,6.905514142945975,4.5,35890.396045365684
82526.96210481907,6.453073406098016,7.74824895259721,4.46,43947.680264122566
68297.51804597377,5.5337591711501135,8.257213620140282,4.35,23177.5818452764
61685.7560421588,5.124393400273684,5.604803418518351,3.27,36059.59996604284
64927.64796379877,5.743654190002916,6.594555342895853,4.34,29364.75874419169
62699.43921681425,6.358746642871367,7.460134654526981,4.28,37816.33769638553
61956.886221992645,5.312716434660467,6.818515418905357,4.09,32898.298083524955
59128.31877466794,5.8863098798868565,5.571042790526572,2.23,45592.38757613137
75376.95160300791,4.227764831946857,8.182415081999023,3.26,25548.51424478187
70087.56612912437,5.8927024261237495,6.9777943931973825,2.27,53612.27829068564
76061.35070947393,7.148713116273874,7.546065990516675,6.3,40876.96459463678
43940.87136364731,7.243933002071683,6.657964504804751,2.23,23999.078574513467
57190.757547548135,5.592552302773188,8.39922325781752,4.19,45340.78188778934
71117.40594847302,4.709294420498302,5.959272268306881,4.23,43998.06350592913
50661.022296031435,5.793192349091724,4.878600638068855,4.28,44261.86804250493
69240.13237600384,4.742875352478634,7.628907367958416,3.06,34500.57829679008
56647.882502630266,7.499317991721282,7.903674877822323,4.35,39780.92726532174
72232.36595172453,5.791634957726082,8.460741393229888,3.37,49668.501070821345
79571.60308353229,7.275676679587202,4.298220549817005,3.3,43601.7107009816
72240.12695843534,4.770273499727402,8.59931966849025,4.19,25012.869778260894
64188.52539803423,7.244880302005588,7.0898317723293145,6.3,34211.29696000776
68885.98660700365,5.638185034050458,5.604893613996005,3.37,21688.808304916973
84703.62822995735,5.9182107829578205,6.883670877344088,2.36,51169.585594657365
65550.80327695548,5.060302790228005,8.392741749922976,3.22,55084.15933236109
74280.6996015845,7.171105600566463,5.652291126045959,4.16,26115.26041454778
54234.384027959095,5.223595354767684,7.088515212840687,6.33,37393.99871086203
77449.31606841709,5.034661237597433,6.760958679158182,2.02,30054.786865561044
61088.393613563,5.810724840719796,6.085444349087063,2.18,40426.83516753531
68008.61543357848,4.357088276099284,7.87954472676596,5.41,28908.08678480198
77456.4057275939,6.394246585656201,7.205733257686268,3.48,37997.54791508851
78105.67249564403,6.677460283241353,7.847375793909657,3.12,40877.22792752984
69351.47741870613,5.468522725802324,6.458904503832356,2.09,46833.13129015402
71375.96616425527,5.341157553051619,7.686869052297782,5.39,30469.54896814164
69275.04729227892,6.131326167454443,6.2504476842795995,2.5,40144.750605600944
56324.623010583215,6.353593572018843,6.716500806298629,4.02,41354.43598654332
63686.25989239816,5.93842786245185,8.763599419006235,3.49,18163.773616635197
73864.86544996011,6.116369896452838,7.919674702872117,3.42,34509.45738874268
70486.89974758256,5.786071498403162,6.997699537838021,3.09,26725.637972634253
73309.2400899409,6.552490760932411,6.6439983565005365,2.1,39582.92891807085
54890.103297334914,5.289803666644247,5.532091954777579,2.03,32642.037437205123
66320.99447916498,6.2873403527226,6.808607097714527,2.5,16803.479991635304
65126.70304965057,4.14506888123722,7.316436478746638,4.05,47258.7599254372
63563.91421311843,5.662570992212684,6.848702994263762,2.26,38088.63597224703
69689.62969838548,4.065513078394342,6.311314926047977,4.46,27438.689408373943
96807.436911718,6.182167977374256,7.301723912250078,5.07,29269.137336154537
64059.44247458285,5.789113537189749,5.935699281251122,3.12,27865.99607169875
77910.26990020383,4.638074724204733,6.304586149753275,4.35,28126.82563914077
65948.91814072343,4.007017132359999,8.854369884254952,3.1,41260.91708240746
69442.44538732343,5.967035894731446,5.580979937830441,3.19,56984.14524723155
63499.83516501582,4.3979229467759815,6.1348313923353635,3.39,38263.48423099938
64105.60601233418,6.099286714164916,5.28932728336713,3.31,42938.16233138478
88904.33827855696,6.8455929707671395,6.4383406335204585,2.42,41807.601359428634
74579.27073249071,6.021541531076558,7.336151988281406,5.37,44873.841349400565
69853.42417806572,7.224586620503661,7.867622396795995,6.0,41913.63690021112
76835.95793079652,6.822667495080567,7.744187005842061,6.29,27622.34129045642
67229.36692505403,7.283622112921183,5.8709708014914685,2.26,26894.23242312146
65659.58698406241,7.155652804893547,4.620870485510206,2.43,40337.234249461886
65075.85775603817,6.721001605900511,8.103550070608726,6.26,30826.07820975446
54629.08571272891,4.114406519691887,6.946618148698149,2.35,55495.03197416903
64624.31589978985,6.263865774201987,6.333123380284706,2.36,37117.5550581268
58521.89628414277,4.750535736522899,6.8541746205847405,3.46,44423.4986851153
64205.86320101562,5.608289645717874,6.107278834429043,2.28,48649.61038544214
67908.17053428605,6.232585150667613,7.813056781098809,3.13,32949.54995700322
93178.48670213216,6.319831311715894,7.253842718514707,6.45,42808.647778201215
67461.44622709202,4.891102691367529,8.002542521433233,3.04,34573.112177431045
57880.64440980519,5.796357678426253,7.272294413979676,6.02,20255.980297335387
63700.26247281134,5.375149492217626,7.723659864394269,6.2,38397.566948293534
55716.53957329562,5.0394896205196416,5.615992213234488,4.17,42051.29546385797
81947.8383197255,7.470063235304552,6.1229088183623945,2.41,43487.577119863134
55421.16888677661,8.22391248976807,7.5269519007181245,3.07,30995.209936362477
54051.02466360291,5.365761244841778,7.654447412307705,3.21,27822.49637305476
58195.28921296115,5.916766685838081,6.5396032688110495,2.33,31789.97273737232
73763.56610588345,6.416791877216498,7.721937077718258,4.43,38550.70736292784
87314.63581585439,5.0700057563960135,6.684680096027981,2.18,25224.64592336701
48641.02162276791,7.380384183833213,6.172489491715582,2.27,52055.23849206006
66790.96033161497,5.555780845513748,7.372764826759749,6.22,47064.02296128324
62095.03680597188,5.954461825209352,4.707758995779682,3.24,36183.2878037408
79477.86951396447,5.833289340118526,6.933969226169848,3.17,30411.18439401833
58204.2230858121,6.301814026679135,7.375616032687503,5.41,46663.40274453411
60419.890760749055,6.850527928207579,6.9638754756983205,2.36,38272.92155985284
71222.59783093719,5.217987014035018,7.758415332425384,3.37,54677.97281681705
76048.37231884204,6.642756994162473,7.658408706211622,6.43,22469.52253206344
85631.08445811331,5.624841037609882,8.783750004970653,4.4,42811.78159483078
63307.83358231447,6.059462236220307,8.02249129662347,4.18,31956.52419586121
56907.13413143737,5.364399329273002,7.194020913127903,4.17,38959.491067014766
73193.43592771658,5.307330122216242,5.1159451642401335,4.08,35707.76230138242
63630.60779474329,5.414388206120352,7.390197490742373,5.17,23129.11627445412
77434.68924044503,6.309271353146576,5.219754029195479,3.06,36252.34068234427
56957.835209067176,5.969854495066259,5.935709308708147,2.05,29498.964186669928
76784.11839591795,5.519534662457242,7.430563414674324,5.03,40277.77262697681
61249.56709456736,4.177550250956452,6.395309806908434,3.16,30288.698545714244
64379.895823670275,5.6676604939347826,8.458903003019183,5.0,32228.254688636694
75764.20018903822,4.837669717306939,6.592119905592482,2.38,36712.20014080015
72662.61314133735,8.190792591385971,6.140354992955334,3.26,33532.53925577188
76611.88932203277,5.447755810360099,8.570526057531591,5.22,33001.91466581191
61679.171155216776,6.353166703767866,7.111842354344006,5.41,34867.98507624237
60631.11084170067,5.9567181327282785,7.628030848151956,3.11,40928.2841850533
60912.31621571428,6.313147371102308,6.298966338516728,4.21,20915.81604993481
68844.76424875809,4.8604529996615895,6.916808181467376,3.29,48392.49736045838
42814.993038002445,5.247613112576711,6.080981099574747,4.02,41426.38976538511
53657.29199713928,5.9929070398017155,6.087748127212441,2.37,38994.08272580159
68173.77438815025,5.207370213896065,7.066208738373227,3.16,57699.957556293026
61783.90057288977,6.903036390173786,8.216386576399046,4.09,34189.24804793301
73120.65721669863,5.2753824983688,5.707288323542413,2.27,32402.25541487064
59609.27499667517,4.926836012413223,7.583465812329648,5.37,37432.68931739418
57311.80814809088,5.678351890710053,8.161782462795511,6.39,38929.92618784421
76637.58389811139,5.8393683771249485,6.620743509318974,2.18,36236.51467661121
44731.10979996538,4.188658328546152,8.942797164237117,5.12,39633.47304108839
77112.17120202308,6.634130355653733,6.296473140181086,2.29,36552.22294213856
56983.90281617553,6.044843459810176,6.638223174280013,2.25,27207.3216915959
92774.6756877768,5.990648916183043,7.163240960875441,5.38,35016.45521765327
63753.864240259674,8.11233618887564,7.694744788921253,6.35,31347.6897841708
65428.31170267178,6.528543308944544,7.640040242343184,5.41,33141.30822618058
73682.48620872098,4.611183866564176,5.347027061136258,2.22,34366.180100207785
61522.9311152275,6.154820118761503,8.707035450079715,6.46,30398.57293898597
81438.58143151365,4.757793137059684,6.963085076613166,2.29,43340.293560641374
77118.33128738808,5.511825206277583,7.9252843527805314,5.34,31197.765406361515
69672.31100195443,5.28317183946442,7.575973594695378,6.37,31800.30225309373
76783.3546576042,6.102947457595143,6.328047603160638,3.15,26703.718683749372
77947.46436444054,6.441788608772876,7.193403797930263,5.46,29660.796579614947
58515.946090064426,5.954475953929018,6.322715919195192,4.43,33776.47845448507
61660.272288795335,6.986938460638098,6.262991666012863,3.12,50291.35994935807
50881.91066731867,5.384138326874332,5.122241484135612,3.22,35777.29468922663
77630.95507510817,6.8096274201754685,6.829667440544687,2.29,31739.8891160808
82514.29918256673,7.127762528731449,7.791624953475852,5.09,32252.143697864423
78293.70356130486,5.967157156792219,6.600855739232923,2.23,47125.53294160802
72950.86353573822,5.320368742329932,5.1120990124580405,4.27,38711.034657946
63170.382179153654,6.242850811185758,4.887183995236437,2.09,44345.07695684976
75728.69859379626,7.10398753436101,4.384628712930369,2.36,46231.02644793158
74655.63476006295,5.853516745751448,7.915264178794901,4.07,22169.818374651662
88722.95953540891,5.864465922498034,5.987424292269036,4.06,29896.674174263568
73035.02575537213,7.553762646844822,8.114826162000767,4.23,43408.42045906005
82264.14522465074,4.758588072255769,6.422631236394558,3.46,37581.05337624488
74750.18655345745,6.1954584678206155,7.574473719721416,4.06,36538.756548247315
71795.85832907005,5.602506112041677,7.997290565269066,6.45,49773.19509195996
50570.86480660918,5.828142870672924,4.851423020144415,4.36,40580.09229111585
79354.61760098442,6.194584198814387,5.364679402688277,3.32,31568.895691776157
55774.733842992566,5.037051827609762,8.249580315935471,4.04,38812.506054192185
66356.05996112767,7.480941329531944,6.725864178600076,3.19,38022.83819890816
63918.05158062336,5.0991576679141914,7.662941511931011,4.26,48669.64974363467
69436.14216058959,3.7152779544198062,7.671624311735762,3.07,30884.955505712456
73299.37847684909,4.2133378319692465,7.012554223800984,4.46,45214.488512475145
67877.0233374628,5.678509325806679,6.320235228097501,2.38,19524.09855328009
63429.27469095081,6.362565274696503,8.441119043046335,3.31,37998.99693118717
74008.82755503603,6.354988920594004,9.066515985284337,5.28,32743.78029652716
75868.77232627422,5.901981112194794,6.330875763656758,3.42,39295.70264982031
64276.53753113501,6.993607043844508,9.3823655970767,4.14,40728.77665834927
62970.72143101848,5.529295392122919,6.596973061190948,2.48,14241.24876971084
74090.42534215856,5.76035856644902,6.375204649206728,3.17,25694.36817678834
59498.079367984465,5.522134704807946,7.429202325466707,3.43,25401.101881622304
64490.65026675507,4.210322870054841,5.478087730769143,4.31,40358.96010561757
79057.79891726034,7.634775716592491,10.219901981473976,3.43,27142.028198781773
